"Provider.CCN","Hospital.Name","State.Code","City","County","Rural.Versus.Urban","Provider.Type","Type.of.Control","FTE...Employees.on.Payroll","Number.of.Beds","Total.Discharges.Title.XVIII","Total.Salaries.From.Worksheet.A","Total.Income","Total.Costs","Year","for_profit","urban","LOGFTE...Employees.on.Payroll","Total.Salaries.From.Worksheet.ALOG","Total.Income.ALOG","logDischarge","logTotalCosts","post"
140124,"JOHN H. STROGER JR. HOSP OF COOK CTY","IL","CHICAGO","COOK","U",1,"Non-profit",4101.42,423,1088,447057575,304337570,1267810416,2022,0,0,8.31908853419345,19.9181979474154,19.5336480709333,6.99209642741589,20.9605571675875,1
171303,"LANE COUNTY HOSPITAL","KS","DIGHTON","LANE","R",1,"Non-profit",48.69,25,31,3463298,399201,7418101,2022,0,1,3.88547367019461,15.0577318722378,12.8972203284263,3.43398720448515,15.8194336524688,1
250124,"MAGEE GENERAL HOSPITAL","MS","MAGEE","SIMPSON","U",1,"Non-profit",139.31,44,223,8160447,1488742,15456308,2022,0,0,4.93670166571813,15.9148095048517,14.2134420260016,5.40717177146012,16.5535277627721,1
251320,"CLAIBORNE COUNTY HOSPITAL","MS","PORT GIBSON","CLAIBORNE","R",1,"Non-profit",87.43,22,129,4708201,1176527,11363678,2022,0,1,4.4708384731928,15.364816439739,13.9780774363125,4.85981240436167,16.2459326864615,1
430084,"USPHS HOSPITAL - ROSEBUD","SD","ROSEBUD","TODD","R",1,"Non-profit",237,35,97,14506467,-64221292,40729630,2022,0,1,5.46806014113513,16.4901051079624,NA,4.57471097850338,17.5224663953702,1
450889,"TEXAS INSTITUTE  FOR SURGERY AT PRES","TX","DALLAS","DALLAS","U",1,"For-profit",156.13,9,190,13602870,19383650,55846665,2022,1,0,5.05068899355343,16.4257913578545,16.7799404851867,5.24702407216049,17.8381203681782,1
52047,"NORTHERN CALIFORNIA REHAB HOSPITAL","CA","REDDING","SHASTA","U",2,"For-profit",160.25,56,281,17622633,8127265,39448229,2022,1,0,5.07673509580078,16.6846945997715,15.9107350165619,5.63835466933375,17.4904997119798,1
53032,"SAN JOAQUIN VALLEY REHAB HOSPITAL","CA","FRESNO","FRESNO","U",5,"For-profit",237.14,62,867,18642875,2531521,41949434,2022,1,0,5.46865068402992,16.7409745935257,14.7443308658347,6.76503897678054,17.5519754985338,1
131301,"BOUNDARY COMMUNITY HOSPITAL","ID","BONNERS FERRY","BOUNDARY","R",1,"Non-profit",146.18,20,70,10527931,99302,18365787,2022,0,1,4.98483873905225,16.1695423785744,11.5059209908173,4.24849524204936,16.7260000895712,1
140084,"VISTA MEDICAL CENTER - EAST","IL","WAUKEGAN","LAKE","U",1,"For-profit",578.51,190,1762,53261539,-29258863,141742089,2022,1,0,6.36045583256903,17.7907250339146,NA,7.47420480649612,18.7695196894909,1
183029,"SOUTHERN KENTUCKY REHAB HOSPITAL","KY","BOWLING GREEN","WARREN","U",5,"For-profit",156.53,76,609,10035140,3613038,26153047,2022,1,0,5.05324768490013,16.1216034912862,15.1000595276499,6.4118182677099,17.0794762617638,1
290054,"CENTENNIAL HILLS HOSPITAL","NV","LAS VEGAS","CLARK","U",1,"For-profit",1290.98,326,3003,99342149,35261367,284963810,2022,1,0,7.16315689885987,18.4140805001858,17.378298503326,8.00736706798333,19.4678727477138,1
360263,"INSTITUTE FOR ORTHOPAEDIC SURGERY","OH","LIMA","ALLEN","U",1,"For-profit",150.02,12,232,9676099,22484146,30478567,2022,1,0,5.01076861854149,16.0851693821603,16.9283209965895,5.44673737166631,17.2325342732418,1
400131,"CARIBBEAN MEDICAL CENTER","PR","FAJARDO","FAJARDO MUNICIPIO","U",1,"For-profit",220.43,44,171,7916819,2218717,17310372,2022,1,0,5.39558018416825,15.884500041697,14.6124396588558,5.14166355650266,16.6668164173894,1
431333,"SANFORD MEDICAL CENTER CANTON","SD","CANTON","LINCOLN","U",1,"Non-profit",76.81,11,55,6418776,1328240,10169061,2022,0,0,4.34133484001059,15.6747380032837,14.0993653155817,4.00733318523247,16.1348604333785,1
431336,"SANFORD MEDICAL CENTER VERMILLION","SD","VERMILLION","CLAY","R",1,"Non-profit",186.17,25,110,14529411,4501517,18474642,2022,0,1,5.22666023478381,16.4916854979045,15.3199250090425,4.70048036579242,16.7319096470736,1
40134,"ARKANSAS HEART HOSPITAL","AR","LITTLE ROCK","PULASKI","U",1,"For-profit",846.31,112,2557,66215213,10699950,172207612,2022,1,0,6.7408857227471,18.0084207981318,16.185749626524,7.84658997529119,18.9642113533944,1
54053,"DEL AMO HOSPITAL","CA","TORRANCE","","U",4,"For-profit",307,166,465,23932917,12923159,37198770,2022,1,0,5.7268477475872,16.9907653496559,16.3745315310763,6.14203740558736,17.4317862541806,1
100220,"GULF COAST MEDICAL CENTER","FL","FORT MYERS","LEE","U",1,"For-profit",3058,624,8486,201004734,137938656,589732750,2022,1,0,8.02551638648901,19.1188390179848,18.7423196225533,9.04617302576227,20.1951800261422,1
144009,"RIVEREDGE HOSPITAL","IL","FOREST PARK","COOK","U",4,"For-profit",255.89,210,221,18265442,11995936,31629087,2022,1,0,5.54474766463744,16.720521417207,16.3000784837251,5.39816270151775,17.2695877298636,1
254005,"PARKWOOD HOSPITAL","MS","OLIVE BRANCH","DESOTO","U",4,"For-profit",171.87,108,302,12393529,2239943,20339182,2022,1,0,5.1467383770886,16.3326850395229,14.6219609770789,5.71042701737487,16.8280597314535,1
400102,"DOCTORS CENTER HOSPITAL BAYAMON","PR","BAYAMON","","U",1,"For-profit",406.24,146,396,11603911,-1856453,45724478,2022,1,0,6.00694411795637,16.266852754425,NA,5.98141421125448,17.6381443361017,1
400118,"DOCTOR CENTER HOSPITAL MANATI  INC.","PR","MANATI","","U",1,"For-profit",879.4,258,675,26046399,4440723,83186533,2022,1,0,6.77923985674671,17.0753900824434,15.3063277589896,6.51471269087253,18.2365960297094,1
530012,"WYOMING MEDICAL CENTER","WY","CASPER","NATRONA","U",1,"Non-profit",713.14,226,3330,59387974,4412868,183889566,2022,0,0,6.56967775457567,17.899602305923,15.3000353761796,8.11072758297449,19.0298459506077,1
61300,"WEISBROD MEMORIAL COUNTY HOSPITAL","CO","EADS","KIOWA","R",1,"Non-profit",55.39,25,25,3946945,-1838581,10080100,2022,0,1,4.01439907204501,15.188452419914,NA,3.2188758248682,16.1260737411932,1
104072,"CENTRAL FLORIDA BEHAVIORAL HEALTH","FL","ORLANDO","ORANGE","U",4,"For-profit",319.94,174,313,19461429,5090183,31876472,2022,1,0,5.76813347821345,16.7839450647085,15.4428243407291,5.74620319054015,17.2773787407687,1
44004,"VANTAGE POINT","AR","FAYETTEVILLE","","U",4,"For-profit",197.2,70,322,12186263,2800537,19311959,2022,1,0,5.28421844216853,16.3158198917011,14.8453217424712,5.77455154554441,16.7762350992849,1
44007,"RIVENDELL ARKANSAS","AR","BENTON","BENTON","U",4,"For-profit",135.1,79,131,8501660,5856811,12342708,2022,1,0,4.90601524496615,15.9557719965108,15.5831158154715,4.87519732320115,16.3285760013126,1
50122,"DAMERON HOSPITAL","CA","STOCKTON","SAN JOAQUIN","U",1,"Non-profit",444,170,745,43854788,-20594196,140420621,2022,0,0,6.09582456243222,17.5963944612435,NA,6.61338421837956,18.7601529119905,1
60126,"BANNER FORT COLLINS MEDICAL CENTER","CO","FORT COLLINS","LARIMER","U",1,"Non-profit",144.98,29,105,13270939,-722964,44567546,2022,0,0,4.97659580187273,16.4010871649202,NA,4.65396035015752,17.6125164839499,1
154051,"WELLSTONE","IN","JEFFERSONVILLE","","U",4,"For-profit",194.4,100,137,12013233,3842061,18157442,2022,1,0,5.26991789202634,16.3015193501701,15.1615194993319,4.91998092582813,16.714591062185,1
224013,"THE ARBOUR HOSPITAL","MA","JAMAICA PLAINS","SUFFOLK","U",4,"For-profit",303.2,136,190,21241287,11994554,34281770,2022,1,0,5.71439265376822,16.8714573457227,16.2999632714054,5.24702407216049,17.3501242839665,1
294010,"SPRING MOUNTAIN SAHARA","NV","LAS VEGAS","","U",4,"For-profit",35,30,72,2330108,784161,4173364,2022,1,0,3.55534806148941,14.661425176399,13.5723696353925,4.27666611901606,15.2442329831839,1
314019,"RAMAPO RIDGE PSYCHIATRIC","NJ","WYCKOFF","BERGEN","U",4,"Non-profit",131.9,58,329,50296668,3027121,71582899,2022,0,0,4.88204405972327,17.7334493903311,14.9231225607761,5.79605775076537,18.0863667626218,1
372023,"MUSCOGEE CREEK NATION LONG TERM CARE","OK","OKMULGEE","OKMULGEE","U",2,"Non-profit",17.63,6,3,1369044,2897787,6160038,2022,0,0,2.86960199640978,14.1296232440025,14.8794579001968,1.09861228866811,15.6335935043218,1
400006,"DOCTORS CENTER HOSPITAL SAN JUAN I","PR","SAN JUAN","","U",1,"For-profit",332.86,129,355,9317406,1915677,31976204,2022,1,0,5.80772198115858,16.0473948217416,14.4655816429259,5.87211778947542,17.2805025591378,1
450565,"PALO PINTO GENERAL HOSPITAL","TX","MINERAL WELLS","PALO PINTO","R",1,"Non-profit",315.07,48,422,23213487,65454008,52886427,2022,0,1,5.75279483636015,16.960244003933,17.9968582860312,6.04500531403601,17.7836572854567,1
454060,"LAUREL RIDGE HOSPITAL","TX","SAN ANTONIO","BEXAR","U",4,"For-profit",504.03,288,338,31340666,24405620,50112384,2022,1,0,6.22263579010942,17.2604270454641,17.0103239916109,5.82304589548302,17.7297787211385,1
464015,"HIGHLAND RIDGE HOSPITAL","UT","MIDVALE","SALT LAKE","U",4,"For-profit",121.86,67,107,8759429,-1764524,13609840,2022,1,0,4.80287284482035,15.9856412781397,NA,4.67282883446191,16.4263036184968,1
521318,"LADD MEMORIAL HOSPTIAL","WI","OSCEOLA","POLK","R",1,"Non-profit",165.27,25,144,14884956,5099832,35379582,2022,0,1,5.10758050015273,16.5158615964317,15.4447181559755,4.969813299576,17.3816454320416,1
34023,"THE GUIDANCE CENTER  INC.","AZ","FLAGSTAFF","COCONINO","U",4,"Non-profit",208,16,53,11589718,3712440,19674649,2022,0,0,5.33753807970132,16.2656288836998,15.1271999003463,3.97029191355212,16.7948415122103,1
94001,"ST. ELIZABETHS HOSPITAL","DC","WASHINGTON","DC","U",4,"Non-profit",1112,292,50,81780605,-121430322,108867694,2022,0,0,7.01391547481053,18.2195506707702,NA,3.91202300542815,18.5056438864077,1
131316,"BEAR LAKE MEMORIAL HOSPITAL","ID","MONTPELIER","BEAR LAKE","R",1,"Non-profit",127.82,21,119,15203025,2477887,27827088,2022,0,1,4.85062302422214,16.5370049791739,14.7229167388401,4.77912349311153,17.1415204927418,1
144029,"THE PAVILION FOUNDATION","IL","CHAMPAIGN","CHAMPAIGN","U",4,"For-profit",167.15,80,108,12920934,7814311,19273436,2022,1,0,5.11889161286611,16.3743593447275,15.8714673541635,4.68213122712422,16.7742383327467,1
171335,"STEVENS COUNTY HOSPITAL","KS","HUGOTON","STEVENS","R",1,"Non-profit",85.74,17,104,9693171,-4525160,18143790,2022,0,1,4.45131946116983,16.0869321749162,NA,4.64439089914137,16.7138389113686,1
320062,"CROWNPOINT INDIAN HOSPITAL","NM","CROWNPOINT","MCKINLEY","R",1,"Non-profit",388,19,59,27089337,-66896338,34982519,2022,0,1,5.96100533962327,17.1146507397861,NA,4.07753744390572,17.3703590375406,1
351321,"WISHEK COMMUNITY HOSPITAL","ND","WISHEK","MCINTOSH","R",1,"Non-profit",52.21,24,132,4118500,-245765,8512189,2022,0,1,3.95527404742246,15.2309995773634,NA,4.88280192258637,15.9570096942644,1
390072,"BERWICK HOSPITAL CENTER","PA","BERWICK","COLUMBIA","U",1,"For-profit",82.61,76,11,2928843,-7783727,11690556,2022,1,0,4.41413073857441,14.8901180224613,NA,2.39789527279837,16.274291894336,1
450015,"DALLAS CO. HOSP. DIST.","TX","DALLAS","DALLAS","R",1,"Non-profit",11711.91,786,2203,1014383597,241716310,1784496797,2022,0,1,9.36836155174534,20.7375469713667,19.3032753237446,7.69757534680234,21.3024023059923,1
673060,"TEXAS REHAB HOSPITAL OF ARLINGTON","TX","ARLINGTON","TARRANT","U",5,"For-profit",111.3,40,606,9134550,5948204,16607590,2022,1,0,4.7122292582815,16.0275744854971,15.5985998832168,6.40687998606931,16.6253703777451,1
290022,"DESERT SPRINGS HOSPITAL MEDICAL CNTR","NV","LAS VEGAS","CLARK","U",1,"For-profit",882.5,190,1824,70008455,-69660943,185409700,2022,1,0,6.78275878880745,18.0641265784339,NA,7.50878717063428,19.038078529037,1
290046,"SPRING VALLEY HOSPITAL MEDICAL CNTR","NV","LAS VEGAS","CLARK","U",1,"For-profit",1502.76,301,2861,122129535,37022677,342769426,2022,1,0,7.31505869636394,18.6205928017217,17.4270411747589,7.95892649305011,19.6525685516788,1
360351,"CRYSTAL CLINIC ORTHOPAEDIC CENTER","OH","AKRON","SUMMIT","U",1,"For-profit",783.5,59,711,52370757,-20732401,180857994,2022,1,0,6.66377106179608,17.7738589209918,NA,6.56667242980324,19.0132227177631,1
361333,"FULTON COUNTY HEALTH CENTER","OH","WAUSEON","FULTON","R",1,"Non-profit",550.17,25,291,40151516,-6729010,67472514,2022,0,1,6.31022732137685,17.5081707560502,NA,5.67332326717149,18.0272308729143,1
430090,"SIOUX FALLS SPECIALTY HOSPITAL","SD","SIOUX FALLS","MINNEHAHA","U",1,"For-profit",301.87,33,479,22978769,33771850,82790333,2022,1,0,5.70999646112267,16.9500812606298,17.3351381732125,6.17170059741091,18.2318218613318,1
520057,"ST. CLARE HOSPITAL","WI","BARABOO","SAUK","R",1,"Non-profit",271.32,43,651,22684021,23831321,55697732,2022,0,1,5.60329893607788,16.9371713138783,16.986511281865,6.47850964220857,17.8354499859357,1
521330,"PRAIRIE DU CHIEN MEMORIAL HOSPITAL","WI","PRAIRIE DU CHIEN","CRAWFORD","R",1,"Non-profit",269.01,24,228,24387317,4119633,46879072,2022,0,1,5.59474855363207,17.0095737600412,15.2312746396882,5.42934562895444,17.6630819078153,1
84003,"MEADOW WOOD HOSPITAL","DE","NEW CASTLE","NEW CASTLE","U",4,"For-profit",218.41,120,321,15237572,3073329,24350726,2022,1,0,5.38637403036832,16.5392747779451,14.9382718968854,5.77144112313002,17.0080722222435,1
230108,"PORTAGE HEALTH SYSTEM","MI","HANCOCK","HOUGHTON","R",1,"For-profit",356.81,36,253,32229993,571754,50872889,2022,1,1,5.87720342721894,17.2884080366026,13.2564641079253,5.53338948872752,17.7448407070086,1
250127,"CHOCTAW HEALTH CENTER","MS","PHILADELPHIA","NESHOBA","R",1,"Non-profit",420,20,36,20812042,-59461312,24448829,2022,0,1,6.04025471127741,16.8510423194568,NA,3.58351893845611,17.0120928790777,1
451313,"FISHER COUNTY HOSPITAL DISTRICT","TX","ROTAN","FISHER","R",1,"Non-profit",69.56,13,17,5117841,735893,9948213,2022,0,1,4.24218968948608,15.4482432283963,13.5088400067075,2.83321334405622,16.1129034950152,1
460004,"MCKAY-DEE HOSPITAL","UT","OGDEN","WEBER","R",1,"Non-profit",1810,236,2833,161714575,94130586,397097281,2022,0,1,7.50108212425987,18.9013434565397,18.3601935889369,7.94909149983052,19.7996918489363,1
460049,"THE ORTHOPEDIC SPECIALTY HOSPITAL","UT","MURRAY","SALT LAKE","U",1,"Non-profit",281.46,40,100,23236860,15078644,64173612,2022,0,0,5.63999034156842,16.9612503689435,16.5287899960766,4.60517018598809,17.9771026561276,1
114035,"RIVERWOODS BEHAVIORAL HEALTH SYSTEM","GA","RIVERDALE","CLAYTON","U",4,"For-profit",374.91,223,413,24588238,-732064,38152034,2022,1,0,5.9266859971658,17.0177787564807,NA,6.02344759296103,17.457089630132,1
131317,"BENEWAH COMMUNITY HOSPITAL","ID","ST MARIES","BENEWAH","R",1,"Non-profit",116.43,19,89,7951512,346263,17760005,2022,0,1,4.75729023404892,15.8888726572262,12.7549538809052,4.48863636973214,16.6924595770598,1
390041,"UNIONTOWN HOSPITAL","PA","UNIONTOWN","FAYETTE","U",1,"Non-profit",719.97,134,1532,44991154,-4545338,133044483,2022,0,0,6.57920954447536,17.6219764506329,NA,7.33432935030054,18.7061940889138,1
424014,"REBOUND BEHAVIORAL HEALTH","SC","LANCASTER","LANCASTER","U",4,"For-profit",105.56,63,243,7103168,-2242958,11769517,2022,1,0,4.65927951163512,15.7760514396783,NA,5.49306144334055,16.2810234418609,1
463027,"NORTHERN UTAH REHABILITATION HOSPITA","UT","SOUTH OGDEN","WEBER","U",5,"For-profit",75,40,237,5302859,-2050726,11516116,2022,1,0,4.31748811353631,15.4837566670424,NA,5.46806014113513,16.2592580036055,1
491305,"SHENANDOAH MEMORIAL HOSPITAL","VA","WOODSTOCK","SHENANDOAH","R",1,"Non-profit",239.59,25,601,28720632,5537063,71899121,2022,0,1,5.47892912914327,17.1731263074732,15.5269747737429,6.39859493453521,18.0907745973036,1
491307,"PAGE MEMORIAL HOSPITAL","VA","LURAY","PAGE","R",1,"Non-profit",142.07,25,337,16563308,2597520,42007390,2022,0,1,4.95631989388399,16.6227004454264,14.7700677016371,5.82008293035236,17.5533561131508,1
511309,"WAR MEMORIAL HOSPITAL","WV","BERKELEY SPRINGS","MORGAN","U",1,"Non-profit",130.12,25,212,12527458,3331465,30505398,2022,0,0,4.86845710160515,16.3434334331862,15.0189227051514,5.35658627467201,17.2334142095244,1
511311,"HAMPSHIRE MEMORIAL HOSPITAL","WV","ROMNEY","HAMPSHIRE","U",1,"Non-profit",129.54,14,156,12982133,1868220,31779298,2022,0,0,4.86398971375477,16.3790845854776,14.4404966638555,5.04985600724954,17.2743256294645,1
511321,"ST. JOSEPHS HOSPITAL OF BUCKHANNON","WV","BUCKHANNON","UPSHUR","R",1,"Non-profit",413.06,25,343,29486091,20051085,70909150,2022,0,1,6.0235928608595,17.1994292185975,16.8137938249659,5.83773044716594,18.0769100381825,1
521312,"MEMORIAL HOSPITAL OF LAFAYETTE CTY","WI","DARLINGTON","LAFAYETTE","R",1,"Non-profit",110.8,25,155,9184468,196617,23896953,2022,0,1,4.70772677431318,16.0330243544313,12.1890129529467,5.04342511691925,16.9892615192345,1
50496,"JOHN MUIR MEDICAL CENTER - CONCORD","CA","CONCORD","","U",1,"Non-profit",1316.63,244,4011,214453948,-38486336,506468941,2022,0,0,7.18283072073803,19.1836055786435,NA,8.29679586577005,20.0429735589436,1
61309,"WRAY COMMUNITY DISTRICT HOSPITAL","CO","WRAY","YUMA","R",1,"Non-profit",160.62,16,142,10872464,2791413,24519453,2022,0,1,5.07904132676032,16.2017439123424,14.8420584772071,4.95582705760126,17.0149773604637,1
230297,"KARMANOS CANCER HOSPITAL","MI","DETROIT","WAYNE","U",1,"Non-profit",681.84,106,482,68229257,24328030,255005051,2022,0,0,6.52479502621404,18.0383840190943,17.0071397414856,6.1779441140506,19.3567939107697,1
370228,"BAILEY MEDICAL CENTER","OK","OWASSO","TULSA","U",1,"For-profit",212.06,33,164,15227429,9167020,40540847,2022,1,0,5.35686925349765,16.5386088990649,16.0311228186804,5.0998664278242,17.5178205917151,1
371307,"CIMARRON MEMORIAL HOSPITAL","OK","BOISE CITY","BEE","R",1,"Non-profit",38.2,25,82,2093609,90581,4022258,2022,0,1,3.64283551561253,14.5543999290043,11.4139997570139,4.40671924726425,15.2073539944478,1
450875,"PHYSICIANS SURGICAL HOSPITAL","TX","AMARILLO","POTTER","U",1,"For-profit",209.61,40,259,16047193,37773561,65690437,2022,1,0,5.34524866123247,16.5910445012794,17.44711997142,5.55682806169954,18.000463917305,1
41331,"OZARKS COMMUNITY HOSPITAL OF GRAVETT","AR","GRAVETTE","","R",1,"For-profit",300.82,25,71,21626624,-4842316,54496914,2022,1,1,5.70651207922707,16.8894357062284,NA,4.26267987704132,17.8136546341771,1
50072,"KFH - WALNUT CREEK","CA","WALNUT CREEK","CONTRA COSTA","U",1,"Non-profit",1494.65,219,276,246597958,-12817596,573006233,2022,0,0,7.30964734470352,19.3232698680439,NA,5.62040086571715,20.1664071524558,1
111334,"CANDLER COUNTY HOSPITAL","GA","METTER","CANDLER","R",1,"Non-profit",173.66,25,99,11130102,11674902,26134381,2022,0,1,5.1570993646325,16.2251638876302,16.2729519674797,4.59511985013459,17.0787622851347,1
290032,"NORTHERN NEVADA MEDICAL CENTER","NV","SPARKS","WASHOE","U",1,"For-profit",600.46,88,1286,51957651,17147461,122480433,2022,1,0,6.39769602814405,17.7659395408926,16.657360673969,7.15929190479756,18.6234618445785,1
350011,"SANFORD MEDICAL CENTER - FARGO","ND","FARGO","CASS","R",1,"Non-profit",5765.54,493,8168,641734852,72331204,1075167267,2022,0,1,8.65965409700689,20.2796857732297,18.0967661846153,9.0079793598445,20.7957420836313,1
360107,"THE BELLEVUE HOSPITAL","OH","BELLEVUE","SANDUSKY","R",1,"Non-profit",295.49,50,356,20195543,106480,48113452,2022,0,1,5.68863499532599,16.8209724944617,11.575712453069,5.87493073085203,17.689072363336,1
364041,"OHIO HOSPITAL FOR PSYCHIATRY","OH","COLUMBUS","FRANKLIN","U",4,"For-profit",166.4,130,435,10902075,9728483,17269565,2022,1,0,5.11439452838711,16.2044636960544,16.090568532449,6.07534603108868,16.664456261618,1
400103,"MAYAGUEZ MEDICAL CENTER","PR","MAYAGUEZ","MAYAGUEZ","U",1,"For-profit",677.82,210,671,25194255,8619351,66185857,2022,1,0,6.51888176596689,17.0421265503007,15.9695203497822,6.50876913697168,18.0079773575995,1
520208,"ST. MARYS JANESVILLE HOSPITAL","WI","JANESVILLE","ROCK","U",1,"Non-profit",276.01,50,896,21716142,24656187,64819859,2022,0,0,5.62043709694485,16.8935664129435,17.0205384208741,6.79794041297493,17.9871225804208,1
521305,"MCHS-FRANCISCAN SPARTA","WI","SPARTA","MONROE","R",1,"Non-profit",90.07,25,17,15993149,2211182,35687273,2022,0,1,4.50058714579565,16.5876710010056,14.6090377721461,2.83321334405622,17.3903046845897,1
521340,"MCHS-RED CEDAR","WI","MENOMONIE","DUNN","R",1,"Non-profit",320.72,25,480,36703315,24136661,75405096,2022,0,1,5.77056846833425,17.418377635921,16.9992424459227,6.17378610390194,18.1383854169012,1
521341,"THE RICHLAND HOSPITAL  INC","WI","RICHLAND CENTER","RICHLAND","R",1,"Non-profit",345.19,25,392,29690817,6022730,50450099,2022,0,1,5.84409499007588,17.2063483640441,15.6110512028623,5.97126183979046,17.7364952671009,1
30088,"BANNER BAYWOOD MEDICAL CENTER","AZ","MESA","MARICOPA","R",1,"Non-profit",1112.76,323,3429,85812000,1098298652,262769632,2022,0,1,7.01459869460014,18.2676694148185,20.8170281394065,8.14002395246292,19.3867882823421,1
54148,"PSYCHIATRIC","CA","TARZANA","USA","U",4,"Non-profit",1400,3,190,62829241,5811050,1047429,2022,0,0,7.24422751560335,17.9559311440897,15.5752718353912,5.24702407216049,13.8618491480516,1
54151,"AURORA SANTA ROSA BEHAVIORAL HEALTH","CA","SANTA ROSA","SONOMA","U",4,"For-profit",180.91,113,256,18278671,-5981566,37514369,2022,1,0,5.19799967003317,16.7212454189403,NA,5.54517744447956,17.4402345908818,1
60075,"VALLEY VIEW HOSPITAL","CO","GLENWOOD SPRINGS","GARFIELD","R",1,"Non-profit",953.58,31,884,110305561,-24686275,184211042,2022,0,1,6.86022332293678,18.5187648999973,NA,6.78445706263764,19.0315926257,1
104074,"PARK ROYAL HOSPITAL","FL","FORT MYERS","LEE","U",4,"For-profit",210.64,114,618,12161114,8880004,21712136,2022,1,0,5.35015051518805,16.3137540421483,15.9993125654187,6.42648845745769,16.8933819248544,1
141305,"MEMORIAL HOSPITAL ASSOCIATION","IL","CARTHAGE","HANCOCK","R",1,"Non-profit",179.1,18,243,18805474,2406279,36865699,2022,0,1,5.18794430906667,16.7496585556311,14.6935921288937,5.49306144334055,17.4227921103003,1
170049,"OLATHE MEDICAL CENTER","KS","OLATHE","","U",1,"Non-profit",1082.91,237,2815,92877203,-58142954,266540157,2022,0,0,6.98740714105471,18.3467887807747,NA,7.94271754057379,19.4010354731455,1
171310,"GREAT PLAINS OF CHEYENNE COUNTY  INC","KS","ST. FRANCIS","CHEYENNE","R",1,"Non-profit",71.55,16,125,6629935,24875,13813661,2022,0,1,4.27039650600246,15.7071055581924,10.1216185620268,4.8283137373023,16.4411685880085,1
290041,"SUMMERLIN HOSPITAL MEDICAL CENTER","NV","LAS VEGAS","","U",1,"For-profit",1758.84,391,3441,140726494,81835515,364100223,2022,1,0,7.47240977982721,18.7623288057085,18.2202218760532,8.14351740579748,19.7129397256146,1
310022,"WEST JERSEY HEALTH SYSTEM","NJ","VOORHEES","CAMDEN","U",1,"Non-profit",3181.43,587,8316,306326132,147290417,796086565,2022,0,0,8.06508606023058,19.5401608832145,18.8079168216112,9.0259366489779,20.4952184878958,1
370210,"OKLAHOMA SURGICAL HOSPITAL","OK","TULSA","TULSA","U",1,"For-profit",455.42,74,1093,31765681,28661713,110978113,2022,1,0,6.12122007010052,17.2738970511433,17.171072748292,6.99668148817654,18.5248435596539,1
400114,"HOSPITAL DR. ALEJANDRO OTERO","PR","MANATI","MANATI","U",1,"For-profit",1098.22,263,710,39011815,-46093,96760182,2022,1,0,7.00144596629796,17.4793751069322,NA,6.56526497003536,18.3877461246469,1
520076,"BEAVER DAM COMMUNITY HOSPITALS","WI","BEAVER DAM","DODGE","R",1,"Non-profit",466.33,43,314,45116506,-28781022,104072692,2022,0,1,6.14489353800899,17.6247587242123,NA,5.74939298590825,18.4606001744843,1
520100,"BELOIT MEMORIAL HOSPITAL  INC.","WI","BELOIT","ROCK","U",1,"Non-profit",1162,97,1408,106449496,655815,153657954,2022,0,0,7.05789793741186,18.4831812146754,13.3936340159582,7.24992553671799,18.8502396122038,1
521335,"HUDSON HOSPITAL","WI","HUDSON","ST. CROIX","U",1,"Non-profit",274.36,25,424,22296750,8773736,51490075,2022,0,0,5.61444111263112,16.9199514858989,15.9872732713566,6.04973345523196,17.7568996286148,1
521349,"RIVER FALLS AREA HOSPITAL","WI","RIVER FALLS","ST. CROIX","U",1,"Non-profit",127.13,25,276,12805050,3252704,34461572,2022,0,0,4.84521018496203,16.3653501823329,14.9949972083858,5.62040086571715,17.3553554061315,1
170186,"KANSAS HEART HOSPITAL","KS","WICHITA","SEDGWICK","U",1,"For-profit",169.99,46,868,13052456,551255,39585125,2022,1,0,5.13573961179068,16.3844868732594,13.2199527759968,6.76619171466035,17.4939639743445,1
181311,"ST ELIZABETH - GRANT COUNTY","KY","WILLIAMSTOWN","GRANT","R",1,"Non-profit",113.02,15,21,9571490,2920128,28380659,2022,0,1,4.7275647942017,16.0742994461898,14.8871380089002,3.04452243772342,17.1612184500044,1
234040,"SAMARITAN BEHAVIORAL CENTER","MI","DETROIT","WAYNE","U",4,"Non-profit",88.39,55,157,5571243,1406292,13189925,2022,0,0,4.48175884107286,15.5331287467916,14.1564670111555,5.05624580534831,16.3949638385515,1
260040,"COXHEALTH","MO","SPRINGFIELD","GREENE","U",1,"Non-profit",6610.39,791,5577,501420049,-15685819,959198553,2022,0,0,8.79639793261807,20.0329547289281,NA,8.62640627638955,20.6816086531277,1
340168,"WILMINGTON TREATMENT CENTER INC","NC","WILMINGTON","NEW HANOVER","U",1,"For-profit",214.98,92,496,11508618,6559090,23615742,2022,1,0,5.37054500054492,16.2586067039844,15.6963624317856,6.20657592672493,16.9774240815259,1
360091,"MEDINA HOSPITAL","OH","MEDINA","MEDINA","U",1,"Non-profit",675.63,148,2183,54745714,12227434,133204250,2022,0,0,6.51564558892113,17.8182096404916,16.3191926737119,7.68845535654994,18.7073942224685,1
360155,"SOUTHWEST GENERAL HEALTH CENTER","OH","MIDDLEBURG HEIGHTS","CUYAHOGA","U",1,"Non-profit",1605.13,191,3637,131460560,-21893029,358110431,2022,0,0,7.38096002916878,18.6942174406415,NA,8.19891444498699,19.6963519632794,1
